success,Patch,Lat,Lon,lat_hotspot,lon_hotspot,Max_Temp,AUC,MSE,Pearson_Correlation,Precision,Recall,F1,PR_AUC
TRUE,8613,"12°23'29.0"" N","107°43'50.7"" E","12°22'25.0"" N","107°45'22.1"" E",80.15405273,0.363095645,0.1082348,0.533198655,0.304347826,0.0155902,0.029661017,0.044720077
TRUE,8614,"12°23'30.1"" N","107°45'20.8"" E","12°22'26.1"" N","107°45'22.8"" E",80.15405273,0.432178536,0.101780035,0.454660892,0.069173942,0.233031674,0.106680476,0.059163768
TRUE,8615,"12°23'31.2"" N","107°46'51.0"" E","12°22'04.8"" N","107°48'14.4"" E",78.46276855,0.535706911,0.095587619,0.423300743,0.049669967,0.754385965,0.093203282,0.064807649
TRUE,8616,"12°23'32.2"" N","107°48'21.1"" E","12°22'03.0"" N","107°48'21.1"" E",72.85348511,0.544754572,0.242522418,0.281044722,0.084711269,0.513888889,0.145446604,0.098296157
TRUE,8617,"12°23'33.3"" N","107°49'51.2"" E","12°22'48.7"" N","107°51'23.6"" E",73.7281189,0.647359323,0.202822849,0.387266785,0.066060818,0.85520362,0.122647631,0.119872467
TRUE,8618,"12°23'34.3"" N","107°51'21.4"" E","12°23'23.7"" N","107°52'52.8"" E",74.59841919,0.740643135,0.205049828,0.000940342,0.094993073,0.885608856,0.171581769,0.169753146
TRUE,8619,"12°23'35.4"" N","107°52'51.5"" E","12°23'24.7"" N","107°52'53.5"" E",74.59841919,0.799297155,0.170792669,0.144878954,0.226645004,0.5625,0.323103648,0.3684368
TRUE,8620,"12°23'36.4"" N","107°54'21.6"" E","12°22'38.2"" N","107°55'48.1"" E",76.32623291,0.216496975,0.104792923,0.599949598,0.089285714,0.009174312,0.016638935,0.037848644
TRUE,8621,"12°23'37.4"" N","107°55'51.8"" E","12°22'30.5"" N","107°55'51.8"" E",75.4644165,0.114032713,0.058255956,0.682388723,0.25,0.011214953,0.021466905,0.039480168
TRUE,8622,"12°23'38.4"" N","107°57'21.9"" E","12°22'16.0"" N","107°57'31.9"" E",69.30996704,0.128394232,0.08396659,0.741211534,1,0.013084112,0.025830258,0.044362486
TRUE,8623,"12°23'39.5"" N","107°58'52.1"" E","12°23'38.5"" N","107°59'51.7"" E",67.51013184,0.577124041,0.119817734,0.053552866,0.065030675,0.743486974,0.119600258,0.135760513
TRUE,8624,"12°23'40.4"" N","108°00'22.2"" E","12°23'40.4"" N","108°00'40.1"" E",67.05712891,0.735430113,0.150931805,0.350961208,0.090259342,0.898373984,0.164037855,0.18949108
TRUE,8625,"12°23'41.4"" N","108°01'52.4"" E","12°23'39.5"" N","108°03'30.7"" E",66.1473999,0.694883145,0.172926873,0.31677717,0.091464544,0.845890411,0.165079365,0.233101934
TRUE,8626,"12°23'42.4"" N","108°03'22.5"" E","12°23'33.7"" N","108°04'30.1"" E",67.96191406,0.567832021,0.111311011,0.591503024,0.534482759,0.195789474,0.286594761,0.197684065
TRUE,8627,"12°23'43.4"" N","108°04'52.7"" E","12°23'35.6"" N","108°05'04.6"" E",67.51013184,0.477862972,0.166281864,0.478158653,0.058785193,0.957537155,0.110769986,0.117873887
TRUE,8628,"12°23'44.4"" N","108°06'22.9"" E","12°23'41.5"" N","108°08'01.2"" E",67.05712891,0.800792565,0.259030551,0.258024812,0.107544582,0.771653543,0.188779196,0.16267065
TRUE,8629,"12°23'45.3"" N","108°07'53.0"" E","12°23'44.3"" N","108°08'05.9"" E",67.51013184,0.91104815,0.372146815,0.097268566,0.275496689,0.984227129,0.430493274,0.332573407
TRUE,8630,"12°23'46.3"" N","108°09'23.2"" E","12°22'32.5"" N","108°10'39.7"" E",72.41452026,0.69967235,0.21640259,0.291251659,0.063403417,0.98974359,0.119172584,0.076522058
TRUE,8631,"12°23'47.2"" N","108°10'53.3"" E","12°23'47.2"" N","108°12'30.7"" E",69.75695801,0.643018055,0.226307154,0.557206929,0.084394507,0.669306931,0.149889135,0.130875952
TRUE,8632,"12°23'48.1"" N","108°12'23.5"" E","12°23'44.3"" N","108°13'07.2"" E",78.46276855,0.645311983,0.214855075,0.057124466,0.122774133,0.328320802,0.178717599,0.08573404
TRUE,8633,"12°23'49.1"" N","108°13'53.7"" E","12°23'29.7"" N","108°14'21.5"" E",71.09088135,0.721850763,0.26372838,0.260315478,0.312625251,0.485981308,0.380487805,0.333090189
TRUE,8634,"12°23'50.0"" N","108°15'23.9"" E","12°23'06.3"" N","108°16'14.5"" E",73.7281189,0.678874245,0.208081275,0.088623479,0.091359136,0.489156627,0.153962837,0.146926249
TRUE,8635,"12°23'50.9"" N","108°16'54.0"" E","12°22'52.7"" N","108°17'18.9"" E",72.41452026,0.76920849,0.229376465,0.002881208,0.08962837,0.946153846,0.163745285,0.101643853
TRUE,8636,"12°23'51.8"" N","108°18'24.2"" E","12°22'32.2"" N","108°19'01.9"" E",70.6473999,0.732946344,0.228548095,0.205356985,0.088941495,0.728531856,0.158529234,0.153624577
TRUE,8637,"12°23'52.7"" N","108°19'54.4"" E","12°22'16.6"" N","108°20'10.3"" E",67.96191406,0.778400635,0.196019724,0.06373518,0.120543294,0.851027397,0.211174846,0.132087848
TRUE,8638,"12°23'53.6"" N","108°21'24.6"" E","12°22'48.6"" N","108°22'51.0"" E",66.60287476,0.514193956,0.179454401,0.367892593,0.082468596,0.725961538,0.14811182,0.080230476
TRUE,8639,"12°23'54.4"" N","108°22'54.7"" E","12°22'50.4"" N","108°22'54.7"" E",66.1473999,0.391457524,0.252541125,0.513422906,0.042778957,0.979539642,0.08197774,0.05717221
TRUE,8640,"12°23'55.3"" N","108°24'24.9"" E","12°22'20.2"" N","108°26'03.3"" E",62.92300415,0.825508226,0.260938287,0.391394585,0.068723351,0.948096886,0.128157156,0.082009138
TRUE,8641,"12°23'56.2"" N","108°25'55.1"" E","12°22'29.8"" N","108°27'10.6"" E",66.60287476,0.52647483,0.130742669,0.54352349,0.086477704,0.751962323,0.15511658,0.089820268
TRUE,8642,"12°23'57.0"" N","108°27'25.3"" E","12°23'43.4"" N","108°28'43.8"" E",64.31271362,0.894248188,0.325911283,0.162266403,0.0723182,0.97826087,0.134680135,0.260373256
TRUE,8643,"12°23'57.9"" N","108°28'55.5"" E","12°23'57.9"" N","108°30'25.9"" E",64.31271362,0.930409812,0.331956863,0.245806366,0.127830533,0.988700565,0.226390686,0.412449387
TRUE,8644,"12°23'58.7"" N","108°30'25.7"" E","12°22'28.5"" N","108°31'46.1"" E",64.77331543,0.760304687,0.195436388,0.185996473,0.103795507,0.848101266,0.184955141,0.23094084
