success,Patch,Lat,Lon,lat_hotspot,lon_hotspot,Max_Temp,AUC,MSE,Pearson_Correlation,Precision,Recall,F1,PR_AUC
True,8351,"12°29'51.4"" N","108°16'50.3"" E","12°29'48.5"" N","108°16'54.2"" E",72.41452026367188,0.8257245904023094,0.1293306052684784,0.8268774747848511,0.11720088084169317,0.9560878243512974,0.20880557977332173,0.2655293765684919
True,8350,"12°29'50.5"" N","108°15'20.1"" E","12°29'47.5"" N","108°16'22.7"" E",72.85348510742188,0.8340967795792527,0.025042781606316566,0.7749050259590149,0.14481969089868346,0.9619771863117871,0.2517412935323383,0.14722400086673665
True,8352,"12°29'52.3"" N","108°18'20.5"" E","12°29'52.3"" N","108°19'21.1"" E",73.29135131835938,0.8433737321861661,0.023646777495741844,0.7879444360733032,0.11258457374830852,0.9719626168224299,0.2017948096046568,0.34129007384048043
True,8353,"12°29'53.2"" N","108°19'50.7"" E","12°29'53.2"" N","108°20'04.6"" E",69.7569580078125,0.9569060748811145,0.06939707696437836,0.9139736890792847,0.2612664004563605,0.9744680851063829,0.41205578047683306,0.5192100619547743
True,8354,"12°29'54.1"" N","108°21'20.9"" E","12°28'43.2"" N","108°22'03.6"" E",64.31271362304688,0.8577456905970996,0.06244882941246033,0.9044464826583862,0.11318376607007814,0.9782135076252724,0.2028920018075011,0.41122998371860414
True,8355,"12°29'54.9"" N","108°22'51.1"" E","12°28'28.6"" N","108°24'21.5"" E",64.31271362304688,0.489205469936988,0.20743955671787262,0.6727776527404785,0.07461701003697833,0.9860383944153578,0.13873542050337628,0.13613698321326698
True,8356,"12°29'55.8"" N","108°24'21.3"" E","12°29'01.5"" N","108°25'32.9"" E",66.14739990234375,0.8766574918988753,0.07101453840732574,0.7833432555198669,0.15976331360946747,0.7105263157894737,0.2608695652173913,0.27539460246939484
True,8357,"12°29'56.7"" N","108°25'51.6"" E","12°29'56.7"" N","108°26'57.1"" E",67.05712890625,0.8547475060226883,0.021586569026112556,0.7991676330566406,0.13026621866115276,0.9748549323017408,0.22982216142270867,0.17339976755776498
True,8359,"12°29'58.4"" N","108°28'52.0"" E","12°29'17.6"" N","108°30'10.5"" E",72.41452026367188,0.8935162194599447,0.04560244828462601,0.831352710723877,0.14559043348281017,0.9858299595141701,0.2537119041417036,0.2766750513296956
True,8361,"12°30'00.1"" N","108°31'52.4"" E","12°29'42.6"" N","108°32'37.2"" E",71.533203125,0.8202704973118279,0.018082786351442337,0.7373805642127991,0.11284046692607004,0.9565972222222222,0.20186847407950176,0.27914516032744685
True,8360,"12°29'59.2"" N","108°30'22.2"" E","12°29'31.1"" N","108°30'29.2"" E",71.533203125,0.7637460693639267,0.152139350771904,0.8175163269042969,0.11607515657620042,0.6361556064073226,0.1963276836158192,0.2638896491623744
True,8358,"12°29'57.5"" N","108°27'21.8"" E","12°29'55.6"" N","108°28'46.2"" E",69.7569580078125,0.9272301466485365,0.057638783007860184,0.8371193408966064,0.18816990869392616,0.977319587628866,0.3155792276964048,0.6089068679887297
True,8362,"12°30'00.9"" N","108°33'22.7"" E","12°29'06.6"" N","108°33'42.6"" E",74.16378784179688,0.9050171952597308,0.009933351539075375,0.8916258215904236,0.17578579743888242,0.766497461928934,0.2859848484848485,0.4738791078624626
True,8363,"12°30'01.7"" N","108°34'52.9"" E","12°29'48.1"" N","108°36'13.4"" E",69.7569580078125,0.7621459340058245,0.19015276432037354,0.8272234201431274,0.7543352601156069,0.37662337662337664,0.5024061597690087,0.45814155810921214
True,8364,"12°30'02.5"" N","108°36'23.1"" E","12°29'30.5"" N","108°36'23.1"" E",69.30996704101562,0.9211337329918589,0.18715433776378632,0.786393940448761,0.23248882265275708,0.8432432432432433,0.3644859813084112,0.6060606855704856
True,8366,"12°30'04.1"" N","108°39'23.6"" E","12°29'02.0"" N","108°40'14.3"" E",68.41244506835938,0.9827142888207617,0.06728094816207886,0.8309133648872375,0.4178131788559015,0.9931153184165232,0.5881753312945974,0.7814007036845628
True,8365,"12°30'03.3"" N","108°37'53.4"" E","12°30'03.3"" N","108°39'12.9"" E",70.64739990234375,0.9269274346543003,0.03270759433507919,0.8109769821166992,0.20186995325116872,0.927734375,0.33158813263525305,0.583411544699371
True,8373,"12°30'09.4"" N","108°49'55.3"" E","12°29'41.2"" N","108°51'05.9"" E",71.09088134765625,0.9839462414609621,0.006677866447716951,0.7537596821784973,0.42227204783258593,0.9527824620573356,0.5851890212325219,0.8633945067511244
True,8394,"12°27'52.5"" N","107°34'46.5"" E","12°27'45.7"" N","107°36'12.9"" E",79.73269653320312,0.7374468296726067,0.17830051481723785,0.6137973070144653,0.1174934725848564,0.5684210526315789,0.19473494410385864,0.2928115982184376
